title,lyrics,이별유무,긍부정,cluster_label
봄비 (Inst.),끝내 미안해 말이 안 나왔지. 끝내 우는 널 그저 바라봤지. 끝내 그 한마디에 세상이 멈췄지. 그때 외롭게 혼자 서있었지. 그때 작아진 널 바라만 봤지. 그때 내리던 비는 너무 차가웠지. 다 끝난 추억일까. 잊혀지는 기억일까. 몇 번의 계절이 지나가면. 조금 편해질까. 비가 오는 오늘처럼. 다 흘러내릴까. 그쳐가는 빗방울처럼. 다 괜찮아질까. 다 시간이 지나면. 괜찮아져 쉽게 얘기해도. 한 번쯤 너에게도 묻고 싶은 거야. 가끔 웃을 일 생기기도 했지. 가끔 잊었다 하고 착각했지. 가끔 이렇게라도 나를 속였지. 다 끝난 추억일까. 잊히는 기억일까. 정신없이 거리를 걷다 보면. 너를 잊을 수 있을까. 비가 오는 오늘처럼. 다 흘러내릴까. 그쳐가는 빗방울처럼. 다 괜찮아질까. 다 시간이 지나면. 괜찮아져 쉽게 얘기해도. 한 번쯤 너에게 묻고 싶은 거야. 비가 그친 깊은 밤 속에. 너무 고요한 이 어둠 속에. 이제 알 것 같아. 네가 무슨 말을 듣고 싶었던 건지. 내가 다 미안하다며. 너를 안아주고 싶어. 우리 이 영화는. 끝이 아닌 거야. 바보 같은 내가 잠시. 널 보냈던 거야. 더 시간이 지나면. 흐릿해져 다 끝날 것 같아. 오늘은 너에게 꼭 묻고 싶은 밤이야,1,1,4
품에 (feat. 뉘뉘),모두 잠든 시간에. 이어폰을 꽂고. 들리는 소리. 나를 안아줘. 내 손을 잡아줘. 가삿말이 다. 내가 하고 싶은 말. 너는 알고 있을까. 네 생각에 한숨도 못 자는데. 이럴 때마다. 저 하늘의 별마저 부러워. 내 마음이 들리니. 나 그대의 숨이 될게요. 그러면 당신을. 느낄 수 있겠죠. 새벽 공기처럼 말없이. 그대의 품에 나 항상. 있을 수 있겠죠. 나 그대의 품에 안겨요. 그러면 당신도. 날 안아주겠죠. 오늘이 가기 전에. 사랑한다 말할래요 그대여. 당신을 참 좋아해요. 나 그대의 숨이 될게요. 그러면 당신을. 느낄 수 있겠죠. 새벽 공기처럼 말없이. 그대의 품에 나 항상. 있을 수 있겠죠. 나 그대의 품에 안겨요. 그러면 당신도. 날 안아주겠죠. 오늘이 가기 전에. 사랑한다 말할래요 그대여. 당신을 참 좋아해요. 당신을 참 좋아해요,0,1,
"겨울, 꽃",추운 새벽이 찾아오고. 오늘도 여전히 잠 못 드는. 옅은 네 목소리에. 길었던 하루의 뒤척임과. 나름 즐거웠던 이야기. 다음 만남 속의 설렘. 조금의 걱정까지. 꽃이 피고 다시 지면. 겨울이 다가오듯이. 너는 당연한 듯. 내 마음에 들어와서 꽃을 피웠어. 참 따뜻해서 잡은 손이. 너무나도 포근해서. 고마워요 시린 날 안아줘서. 잊지 않을게 널. 힘들었던 지난날. 나의 곁을 지켜준 너. 하얀 눈이 내리는. 긴 겨울 어느 날. 널 따스하게 안아줄게요. 나를 안아주었던. 소중한 너의 지난밤. 한 줄기 빛이 내리며. 추운 겨울이 지나 네 맘의 내 온기가. 널 감싸 안으며 봄을 깨워봐. 꽃이 피고 다시 지면. 겨울이 다가오듯이. 너는 당연한 듯. 내 마음에 들어와서 꽃을 피웠어. 참 따뜻해서 잡은 손이. 너무나도 포근해서. 고마워요 시린 날 안아줘서. 때론 쓰러지고. 비록 상처투성인 때도. 무너질 듯한 내 맘을. 굳게 잡았던 너에게. 고맙단 말 한마디도. 쉽게 전할 수도 없었던 날. 이젠 나누고 싶어 남은 나의 모든 걸. 평생 내가 안아줄게요. 봄꽃이 피고 다시 지면. 겨울이 다가오듯이. 너는 약속한 듯 내 맘에 들어 왔어. 참 따뜻해서 잡은 손이. 너무나도 포근해서 참 따뜻했어. 고마워요 시린 날 안아줘서. 정말 정말,0,1,
온도차 (Thermometer) (ON Team Ver.),아직 날씨가 더운 것 같아. 나만 나만 나만. 손에 한가득 땀 찬 것 같아. 그래 나만 나만. 열이 난 건 아닐까. 자꾸 이마를 만져 난. 그대 모르게 맞추고 싶어. 아직 서로 조금 다른 온도 차. 추운 날이면 항상. 곁에서 더 따뜻하게. 맞춰 볼 게 온도 차. 둘만 있으면 지겨운 것 같아. 너만 너만 너만. 전혀 내 눈빛을 모르나 봐. 그래 너만 너만. 열이 난 건 아닌데 왜 내 맘 점점 올라. 그대 모르게 맞추고 싶어. 아직 서로 조금 다른 온도 차. 추운 날이면 항상 곁에서 더 따뜻하게. 맞춰 볼 게 온도 차. 언젠가 우리 같은 온도 되면. 그때 말할 게 이런 내 맘. 아직까진 감추고 싶어 더 기다리다가. 완벽하게 맞추고 싶어. 아직 멀게 느껴지는 온도 차. 추운 날이면 항상 곁에서 더 따뜻하게. 맞춰 볼 게 온도 차. 혼자일 때면 항상 곁에서. 더 행복하게 맞춰 볼 게 온도 차,0,1,
I.T.I.L.U,"하얀 눈이 내려 우리 두 손에 쌓여.이 순간 같은영원할 것만.잡으면 잡힐 듯. 너와 나의 거린 겨우 몇 발짝.용기내 너에게 다가가.사랑한다 말하면 혹시놀랠까 봐. 조심스레 이노랠 건네.나는니가좋아나는니가좋아혹시 이게 다꿈일까 봐. 내 두볼을 꽉 꼬집어봐. 내 사랑 그래!넌 나의 스타이다.나는 나는 너를 원해 생각한다.너 하나만 원해,저 하늘을 걸어약속할 게. 우리지금부터 영원해.있는 듯해 멀리눈앞에 있는데도.나비처럼 날아갈까.가만히 보고만 있네.그래도 조금 천천히 다가가 보려 해. 그래야 너와 내가 있을 수 있게.내쉬는 숨결이.우리 사이 거리는 겨우 한 뼘 차. 더 가까이서로를 알아가.감췄던 내 맘을 전부 다 말할까 봐. 조심스레 이노랠 건네.나는니가좋아나는니가좋아혹시 이게 다꿈일까 봐. 내 두볼을 꽉 꼬집어봐. 내 사랑 그래!넌 나의 스타이다.나는 나는 너를 원해 생각한다.너 하나만 원해,저 하늘을 걸어약속할 게. 우리지금부터 영원해.겨울지나면 봄이 오겠지.얼었던 세상도 녹아지겠지.이제야알게 돼서 다행이야.예쁜 꿈을 함께. 꿀 수있으니 달려갈 게. 너를 안고가 날아가 버립니다.사랑해요너 하나만 원해,약속할 게 걸어저 하늘을. 우리 지금부터 영원해",0,1,
천천히 와줄래,사람들 틈에 숨어서. 소리도 없이 또 흘렸던. 셀 수 없는 눈물. 셀 수 없는 기억. 그 어떤 말의 위로들도. 위로가 되지 않아서. 너무 힘든 하루. 너무 아픈 하루. 모두 잠든 밤. 숨죽여 울지 마. 마음속의 널 깨워. 마주할 수 있게. 서투른 발걸음 이젠 다 괜찮아. 두렵지 않도록 손 내밀어 줄게. 천천히 와줄래. 겨울이 지나고 찾아온 봄처럼. 얼어붙은 마음 넘어지지 않게. 천천히 와줄래. 눈앞의 나와 눈 맞추고. 수고했다는 말을 건네면. 내게 스며든 용기. 더는 작아지지 않아. 가끔은 중심을 잃고서. 넘어질 것만 같이 보여도. 그저 해 오던 대로. 다시 믿으며 나아가. 모두 잠든 밤. 숨죽여 울지 마. 마음속의 널 깨워. 마주할 수 있게. 서투른 발걸음 이젠 다 괜찮아. 두렵지 않도록 손 내밀어 줄게. 천천히 와줄래. 겨울이 지나고 찾아온 봄처럼. 얼어붙은 마음 넘어지지 않게. 천천히 와줄래. 언제든지. 어디서라도 빛날 거야. 찬란하게. 어제의 어둠. 오늘의 눈물. 걱정하지 마. 누구보다 환하게 빛날 테니까. 서투른 발걸음 이젠 다 괜찮아. 두렵지 않도록 손 내밀어 줄게. 천천히 와줄래. 겨울이 지나고 찾아온 봄처럼. 얼어붙은 마음 넘어지지 않게. 천천히 와줄래,0,1,
얼마나 좋은지 난 몰라요 (feat. 은채),얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 사랑하면 누구나 다 같은건가요. 한 사람만 보이고 함께 있고 싶죠. 사랑스런 그대가 내 맘에 들어와. 오 모든걸 변하게 만들었죠. 매일매일 나를 보며 웃어요. 힘든 일 모두 잊고 서로 보면서. 얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 얼마나 좋은지 난 몰라요. 하루 종일 웃음만 나와. 사랑을 다 드릴게요 그대 바라보면서. 평생 서로만을 바라보면서 살아요. 사랑하면 누구나 다 같은건가요. 한 사람만 보이고 함께 있고 싶죠. 사랑스런 그대가 내 맘에 들어와. 오 모든걸 변하게 만들었죠. 매일매일 나를 보며 웃어요. 힘든 일 모두 잊고 서로 보면서. 얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 시간이 가도 변하지 않아. 빛이 나는 아름다운 내 사랑. 사랑할게요 처음처럼 이대로. 누구보다 행복할거야. 얼마나 좋은지 난 몰라요. 하루 종일 웃음만 나와. 사랑을 다 드릴게요 그대 바라보면서. 평생 서로만을 바라보면서 살아요,0,1,
얼마나 좋은지 난 몰라요 (Inst.),얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 사랑하면 누구나 다 같은건가요. 한 사람만 보이고 함께 있고 싶죠. 사랑스런 그대가 내 맘에 들어와. 오 모든걸 변하게 만들었죠. 매일매일 나를 보며 웃어요. 힘든 일 모두 잊고 서로 보면서. 얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 얼마나 좋은지 난 몰라요. 하루 종일 웃음만 나와. 사랑을 다 드릴게요 그대 바라보면서. 평생 서로만을 바라보면서 살아요. 사랑하면 누구나 다 같은건가요. 한 사람만 보이고 함께 있고 싶죠. 사랑스런 그대가 내 맘에 들어와. 오 모든걸 변하게 만들었죠. 매일매일 나를 보며 웃어요. 힘든 일 모두 잊고 서로 보면서. 얼마나 내 사랑 그대만을. 얼마나 사랑을 하는지. 그댄 알고 있을까요 이런 나의 맘을. 말로 할 수 없는 마음 진심인걸요. 시간이 가도 변하지 않아. 빛이 나는 아름다운 내 사랑. 사랑할게요 처음처럼 이대로. 누구보다 행복할거야. 얼마나 좋은지 난 몰라요. 하루 종일 웃음만 나와. 사랑을 다 드릴게요 그대 바라보면서. 평생 서로만을 바라보면서 살아요,0,1,
니 눈이 보여 (Feat. 동하),오늘은 어땠나 두눈을 맞추며.말해주는 니 하루 그 시간이 좋아. 널 보면측은해 자꾸만 눈물이.불쌍해 나는 게 아냐 널 사랑해서지.거친 세상 혼자만 다 짊어지진 마. 내게 조금나눠줘 기꺼이 함께할게.맛있는 음식 시켜놓고 TV볼까. 그런 널 사랑해 오늘 또 말하고 싶어.내일은비가 올지도 모르지만.우산은 내가 씌워줄게.넌 걱정마 오늘은 맘 편하게 자. 니가 눈물흘리게 하진 않아.내가널 지킬 거야. 니 손을 잡는 게 나인 게 참 행복해.변변치 못한 나 니 맘 얻으려 한. 많은 약속 아직 지키지 못해 미안해.내가 너를 꼭 행복하게 만들 거야.이런 널 사랑해 오늘 또 말하고 싶어.내일은바람이 불지 모르지만.내가널 안고 날아갈게.걱정마 오늘은 맘편하게 쉬어.놔두지 않아 아프게니가 가슴.내가널 지킬 거야. 니 손을 잡는 게 나인 게 참 행복해.많은 시간 지나이날들 기억해.웃으며얘기해 수고 많았다며.함께 보고 함께 걷고 견뎌낸 날들을.서로만을 바라본 그날들을.그런 널 사랑해 오늘 또 말하고 싶어.내일은비가 올지도 모르지만.우산은 내가 씌워줄게.넌 걱정마 오늘은 맘 편하게 자. 니가 눈물 흘리게 할 일 없어.내가꼭 지킬 거야. 니 손을 잡는 게 나인 게 참 행복해.내가널 지킬 거야. 니 손을 잡는 게 나인 게 참 행복해,0,1,
네가 생각나,널 처음 마주친그 순간이.나에게다가와 영원이 되어.눈을 감고 있어도네가 보여.지금 내 전부는너로 가득해.너의하루 끝에 사소한.이야길모두 듣고 싶어.내게 말해줘.자꾸 네가 생각나 나의 모든 시간은.너로 물들어 빛나는별보다 더.자꾸너만 보여 당신이. 오직 내눈엔 너만 선명해.당신은 항상 내 가슴에 있어요.넌 종일 내 맘 속을 거닐어.이런 나를 보며 웃음 짓는 넌. 지금 무슨생각 하고 있을까.혹시 나와 같은맘은 아닐까.달려가고 있어 너에게.지금아니면 안되는 말. 모두 전할게.자꾸 네가 생각나 나의 모든 시간은.너로 물들어 빛나는별보다 더.자꾸너만 보여 당신을. 오직 내눈엔 너만 선명해.당신은 항상 내 가슴에 있어요.어떤 말도 표현하지못한 진심을.담아 건넬게 나의 손을 부디 잡아줘.너는 알고 있을까.지금 나의 떨림을.널 향해 달려가고 있는 이 순간.자꾸 네가 생각나.오직 내 눈엔너만 선명해.당신은 항상 내 가슴에 있어요.자꾸 네가 생각나.나의 모든 시간은.자꾸너만 보여 당신을 오직 내눈엔 너만 선명해.당신은 항상 내 가슴에 있어요.,0,1,
브레이크미 (BREAK ME) (BOA solo),인적드문 새벽 골목길.날 비추는 가로등.불빛 홀로 서있어 또 멈춰서 한참을.눈 감으면 들려. 보여 오 오 선명해져 네가 내가. 다 쏟아내고싶어 답답해 꺼내줘.제가 어디에 가고 싶은데요내 벽을 깨고 싶어 미친 듯 소리쳐.제가 가고 싶은데요눈 감으면. 가장 반짝이는별들 사이.보이지 않아 나같은 아이. 넌 외롭지 마 넌 울지 마 괜찮아.손 내밀면 닿을 듯 말 듯 오 오.넌 더욱 더달리 멀리. 다 쏟아내고싶어 답답해 꺼내줘.제가 어디에 가고 싶은데요내 벽을 깨고 싶어 미친 듯 소리쳐.제가 가고 싶은데요마치 어제인 것처럼.나의 자연스런 손짓널 부르잖니.어느새 나의 입가에 새어 나온 작. 은 떨림 널 부르잖니,0,1,
"언제든, 어디로든",시려진 내 맘을 고이 감싸는. 어색하면서 따듯한 이 기분. 어느새 나에게 다가와서는. 하나가 되어 나도 자연스럽게. 아 아 언제든 어디로든 내 마음대로. 마음껏 놓아 버릴 수 있게. 아 아 잠시라도 벅차도록 스며들어. 이젠 떠날 수 있게 가볍게 나아가. 굳어진 내 몸이 무색해질 즘. 나도 모르게 걷고 있는 걸. 아 아 언제든 어디로든 내 마음대로. 마음껏 놓아 버릴 수 있게. 아 아 잠시라도 벅차도록 스며들어. 이젠 떠날 수 있게 가볍게 나아가. 점점 희미해지는 나만의 세상을. 이젠 볼 수 없다고 믿지 않았으면 해. 아 아 언제든 어디로든 내 마음대로. 마음껏 놓아 버릴 수 있게. 아 아 잠시라도 벅차도록 스며들어. 이젠 떠날 수 있게 가볍게 나아가,0,1,
Holiday,우린 길고 긴 시간을 지나. 아무도 모르는 곳 어딘가에. 아직은 나 실감이 안 나. '라디오 위의 내 친구야. 함께 듣던 노래에 맘은 급하고. 이리 와 넌 나의 손을 이끌고. 더 높은 곳으로 가. 지루한 그곳은 우린 더 이상. 어울리지 않아. 새로운 문을 젖히고. 불빛들을 따라가. 같은 것을 원하고 있잖아. 오직 신만이 너와 나를 질투하지 않을 것이다.. 있잖아 오늘은 그런 날이야. 밀려오는 느낌 받아들여봐. 잠들어 있던. 날 깨워줘 널 향할 수 있게. 자꾸 널 말하게 돼. (말하게 돼). 참을 수가 없게 내. (없게 날). 머리를 더럽히고 있잖아. 긴 말은 필요 없어. 솔직히 나랑 여기서. 누구도 너처럼 할 수 없어. 오직 신만이 너와 나를 질투하지 않을 것이다.. 왜냐면 나의 휴일은 너이기 때문이야. 나는 주말 내내 니가 필요해. 이 밤을 함께 할. 유일한 사람은. 내 휴일이야. 유일한 사람은 너야. 넌 내게 완벽한 거야. 유일한 사람은 너야. (너뿐이야. 다 너한테 있어). (내 휴일은 너야). 유일한 사람은 너야. (내 휴일은 너야). 넌 내게 완벽한 거야. (나는 주말 내내 니가 필요해). 유일한 사람은 너야. (내 휴일은 너야). 내 휴일은 너야,0,1,
